"""State/UTs"",""Total Vaccination Doses"",""Dose1"",""Dose2"",""Vaccination Doses Day Before"","
"""Andaman and Nicobar"",""4,36,63193"",""2,88,52329"",""1,48,10864"",""4,36,538"","
"""Andhra Pradesh"",""3,91,56,4751,60,402"",""2,63,31,28191,018"",""1,28,25,19469,384"",""3,89,96,073"","
"""Arunachal Pradesh"",""11,37,0642,442"",""7,51,290245"",""3,85,7742,197"",""11,34,622"","
"""Assam"",""2,34,27,60275,262"",""1,81,50,84841,920"",""52,76,75433,342"",""2,33,52,340"","
"""Bihar"",""5,33,80,3642,37,794"",""4,29,44,2351,59,697"",""1,04,36,12978,097"",""5,31,42,570"","
"""Chandigarh"",""13,24,9945,004"",""8,92,8041,493"",""4,32,1903,511"",""13,19,990"","
"""Chhattisgarh"",""1,78,99,39976,036"",""1,28,64,02231,192"",""50,35,37744,844"",""1,78,23,363"","
"""Dadra and Nagar Haveli and Daman and Diu"",""8,98,429736"",""6,42,337121"",""2,56,092615"",""8,97,693"","
"""Delhi"",""1,71,71,04421,893"",""1,17,49,4479,519"",""54,21,59712,374"",""1,71,49,151"","
"""Goa"",""18,71,88311,384"",""12,17,3021,630"",""6,54,5819,754"",""18,60,499"","
"""Gujarat"",""5,95,32,5141,20,420"",""4,13,18,26866,938"",""1,82,14,24653,482"",""5,94,12,094"","
"""Haryana"",""2,23,00,02597,631"",""1,62,73,98954,550"",""60,26,03643,081"",""2,22,02,394"","
"""Himachal Pradesh"",""82,27,2554,442"",""56,46,719370"",""25,80,5364,072"",""82,22,813"","
"""Jammu and Kashmir"",""1,09,43,72299,327"",""76,48,25656,216"",""32,95,46643,111"",""1,08,44,395"","
"""Jharkhand"",""1,72,77,4611,32,429"",""1,33,47,69781,921"",""39,29,76450,508"",""1,71,45,032"","
"""Karnataka"",""5,46,20,33437,807"",""3,85,31,91315,212"",""1,60,88,42122,595"",""5,45,82,527"","
"""Kerala"",""3,51,11,97347,096"",""2,45,21,63327,555"",""1,05,90,34019,541"",""3,50,64,877"","
"""Ladakh"",""3,36,9910"",""2,03,5810"",""1,33,4100"",""3,36,991"","
"""Lakshadweep"",""94,920180"",""54,72841"",""40,192139"",""94,740"","
"""Madhya Pradesh"",""6,11,21,6852,73,744"",""4,70,84,5801,82,960"",""1,40,37,10590,784"",""6,08,47,941"","
"""Maharashtra"",""7,83,26,2522,23,470"",""5,55,43,1511,30,386"",""2,27,83,10193,084"",""7,81,02,782"","
"""Manipur"",""16,71,139840"",""12,19,634151"",""4,51,505689"",""16,70,299"","
"""Meghalaya"",""15,10,785361"",""10,66,267117"",""4,44,518244"",""15,10,424"","
"""Mizoram"",""11,06,229285"",""6,92,897254"",""4,13,33231"",""11,05,944"","
"""Nagaland"",""10,18,7502,413"",""6,81,792324"",""3,36,9582,089"",""10,16,337"","
"""Odisha"",""2,97,16,62329,597"",""2,16,50,84419,037"",""80,65,77910,560"",""2,96,87,026"","
"""Puducherry"",""9,84,1313,886"",""6,90,4601,235"",""2,93,6712,651"",""9,80,245"","
"""Punjab"",""1,92,63,7361,24,764"",""1,43,54,36873,426"",""49,09,36851,338"",""1,91,38,972"","
"""Rajasthan"",""5,49,10,2948,540"",""3,99,60,4053,966"",""1,49,49,8894,574"",""5,49,01,754"","
"""Sikkim"",""8,83,242203"",""5,17,08315"",""3,66,159188"",""8,83,039"","
"""Tamil Nadu"",""4,61,49,45119,96,983"",""3,54,49,12511,29,033"",""1,07,00,3268,67,950"",""4,41,52,468"","
"""Telangana"",""2,47,06,66882,175"",""1,79,63,63668,550"",""67,43,03213,625"",""2,46,24,493"","
"""Tripura"",""37,95,095654"",""24,91,01844"",""13,04,077610"",""37,94,441"","
"""Uttar Pradesh"",""10,03,09,57819,914"",""8,16,08,2886,103"",""1,87,01,29013,811"",""10,02,89,664"","
"""Uttarakhand"",""1,03,40,21920,090"",""73,24,1334,529"",""30,16,08615,561"",""1,03,20,129"","
"""West Bengal"",""5,57,34,0011,58,991"",""3,96,36,8981,25,376"",""1,60,97,10333,615"",""5,55,75,010"","
"""Miscellaneous"",""34,62,053196"",""19,02,83428"",""15,59,219168"",""34,61,857"","
